name	category	state	exception	norm1	norm1_description	norm1_link	norm1_linkDescription	norm2	norm2_description	norm2_link	norm2_linkDescription	norm3	norm3_description	norm3_link	norm3_linkDescription	norm4	norm4_description	norm4_link	norm4_linkDescription	norm5	norm5_description	norm5_link	norm5_linkDescription
Guatemala	Bibliotecas y archivos	insuficiente	Obras agotadas o no disponibles	Ley de Derecho de Autor  art. 64 b	Artículo 64. Respecto de las obras ya divulgadas también es permitida, sin autorización del autor, además de lo dispuesto en el artículo 32: (...) b) La reproducción individual de una obra por bibliotecas o archivos que no tengan fines de lucro, cuando el ejemplar se encuentre en su colección permanente, con el objeto de preservar dicho ejemplar y sustituirlo en caso de necesidad, o bien para sustituir un ejemplar similar, en la colección permanente de otra biblioteca o archivo, cuando éste se haya extraviado, destruido o inutilizado, siempre que no resulte posible adquirir el ejemplar en plazo o condiciones razonables; (...)	https://wipolex.wipo.int/es/text/408731	Enlace a la norma																
Honduras	Bibliotecas y archivos	insuficiente	Obras agotadas o no disponibles	Decreto Nº 4-99-E  art 49	Artículo 49. Cuando no sea posible adquirir un ejemplar en condiciones razonables, las bibliotecas públicas pueden reproducir para el uso exclusivo de sus lectores y cuando ello sea necesario para su conservación y para el servicio de préstamos a otras bibliotecas públicas, una copia de obras protegidas depositadas en sus colecciones de archivos que se encuentren agotadas. Estas copias pueden ser también reproducidas, en una sola copia, por la biblioteca que las reciba en caso de que ello sea necesario para su conservación, y con el único fin de que sean utilizadas por sus lectores, a condición de que el acto de reproducción reprográfica sea un caso aislado que,de repetirse, ocurra en ocasiones aisladas y no relacionadas entre sí.	https://wipolex.wipo.int/es/text/234858	Enlace a la norma																
Nicaragua	Bibliotecas y archivos	no existe	Obras agotadas o no disponibles																				
República Dominicana	Bibliotecas y archivos	insuficiente	Obras agotadas o no disponibles	Ley N° 65-00  arts. 45	Artículo 45. El Estado, por intermedio de la entidad que se designe en los reglamentos, podrá conceder licencias obligatorias no exclusivas e intransferibles de traducción y de reproducción de obras extranjeras, destinadas a los objetivos y con el cumplimiento de los requisitos exigidos para dichas licencias, de conformidad con los tratados internacionales de los cuales forme parte la República o se adhiera en el futuro.	https://wipolex.wipo.int/es/text/181047	Enlace a la norma	Ley N° 65-00  art. 46	Artículo 46. Cuando procedan las licencias a que se refiere el artículo anterior, se tomarán las providencias necesarias para que se prevea a favor del titular del derecho de traducción o reproducción, según corresponda, una remuneración equitativa y ajustada a la escala que normalmente se abone en los casos de licencias libremente negociadas y se garantice una traducción correcta de la obra o una reproducción exacta de la edición, según los casos.	https://wipolex.wipo.int/es/text/181047	Enlace a la norma	Ley N° 65-00  arts. 47	Artículo 47. Las disposiciones del presente capítulo entrarán en vigor tan pronto se haya promulgado un reglamento para su aplicación.	https://wipolex.wipo.int/es/text/181047	Enlace a la norma	Ley N° 65-00  arts. 48	Artículo 48. Antes de que el plazo de protección de una obra haya expirado, el Estado podrá decretar la utilización por necesidad pública de los derechos patrimoniales sobre una obra que se considere de gran valor cultural, científico o pedagógico para el país, o de interés social o público, previo pago de una justa indemnización al titular de dicho derecho. Para decretar esta utilización se requiere: 1) Que la obra haya sido ya publicada; 2) Que los ejemplares de la última edición estén agotados; 3) Que hayan transcurrido por lo menos tres años después de su última publicación; 4) Que sea improbable que el titular del derecho de autor publique una nueva edición; y 5) Que el costo del ejemplar se considere inaccesible para la mayoría de los estudiantes del país que deben utilizarla como obra de texto. Párrafo.- Las disposiciones del presente capítulo entrarán en vigor tan pronto se haya promulgado un reglamento para su aplicación.	https://wipolex.wipo.int/es/text/181047	Enlace a la norma	Decreto 362-01 arts. 25 y ss 	Artículo 25. La utilización de obras en dominio privado por causa de necesidad pública, una vez cumplidos los requisitos establecidos en el artículo 48 de la Ley, solamente podrá ser decretada por el Estado, a través del Poder Ejecutivo y previa opinión favorable de la Oficina Nacional de Derecho de Autor, y surtirá efectos únicamente en relación con los derechos patrimoniales, quedando a salvo los derechos morales, por su carácter de inalienables, imprescriptibles e irrenunciables, conforme al artículo 17 de la Ley. Artículo 26. No podrá decretarse el uso por necesidad pública de una obra respecto a la cual el autor haya ejercido el derecho de retirarla de la circulación o de suspender cualquier forma de utilización de la misma, de conformidad con lo dispuesto en el numeral 4) del artículo 17 de la Ley. Artículo 27. Para los efectos del cumplimiento del requisito indicado en el numeral 4) del artículo 48 de la Ley, deberá acreditarse que la autoridad competente para decretar la utilización no pudo ponerse en contacto con el titular del derecho o no pudo obtener de él, en un plazo razonable, la autorización correspondiente para la publicación de una nueva edición de la obra. Artículo 28. Satisfechos todos los extremos contemplados en el artículo 48 de la Ley y en el presente Reglamento, el decreto de utilización de una obra en dominio privado por necesidad pública deberá llenar los requisitos, trámites y procedimientos previstos en la Ley No. 344 del 27 de julio de 1943, G.O. 5951, o las leyes que la modifiquen o la sustituyan.	https://wipolex.wipo.int/es/text/181045	Enlace a la norma (reglamenta únicamente el art. 48 licencias por utilidad pública)
Venezuela	Bibliotecas y archivos	no existe	Obras agotadas o no disponibles																				
Bolivia	Bibliotecas y archivos	suficiente	Elusión de DRM	No existe regulación sobre evasión de medidas de protección tecnológica (DRM) 																			
Costa Rica	Bibliotecas y archivos	insuficiente	Elusión de DRM	Ley Nº 8039 art. 62 e	Artículo 62. Alteración, evasión, supresión, modificación o deterioro de las medidas tecnológicas efectivas contra la reproducción, el acceso o la puesta a disposición del público de obras, interpretaciones o ejecuciones, o fonogramas.  (...) Únicamente las siguientes actividades no serán punibles, siempre y cuando no afecten la adecuación de la protección legal o la efectividad de los recursos legales contra la evasión de medidas tecnológicas efectivas: (...) e) El acceso por parte de funcionarios de una biblioteca, un archivo o una institución educativa, sin fines de lucro, a una obra, interpretación o ejecución, o fonograma al cual no tendrían acceso de otro modo, con el único propósito de tomar decisiones sobre adquisiciones. (...)	http://www.pgrweb.go.cr/scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?nValor1=1&nValor2=44448	Enlace a la norma																
Cuba	Bibliotecas y archivos	suficiente	Elusión de DRM	No existe regulación sobre evasión de medidas de protección tecnológica (DRM) 																			
El Salvador	Bibliotecas y archivos	insuficiente	Elusión de DRM	Ley de Propiedad Intelectual art. 85-D inc. 7 a	Art. 85-D. se entiende por medida tecnológica efectiva, cualquier tecnología, dispositivo o componente que, en el curso normal de su operación, controla el acceso a una obra, interpretación o ejecución, fonograma u otra materia protegida, o que protege cualquier derecho de autor o cualquier derecho conexo al derecho de autor.  (...) Cualquier persona natural o jurídica, que no sea titular de bibliotecas, archivos, institución educativa u organismo público de radiodifusión no comercial sin fines de lucro, que se haya involucrado dolosamente y con el fin de lograr una ventaja comercial o ganancia comercial financiera privada en cualquiera de las actividades que se prohíben en el inciso segundo de este artículo, quedará sujeta a los procedimientos y sanciones establecidas en el Código Penal.  (...) Asimismo constituirán excepciones a cualquier medida que implemente la prohibición a que se refiere el literal a) del segundo inciso de este artículo, las actividades listadas en el inciso anterior y las siguientes actividades, siempre y cuando no afecten la adecuación de la protección legal o la efectividad de los recursos legales contra la evasión de medidas tecnológicas efectivas:  a) El acceso por parte de una biblioteca, archivo o institución educativa sin fines de lucro, a una obra, interpretación o ejecución, o fonograma, a la cual no tendrían acceso de otro modo, con el único propósito de tomar decisiones sobre su adquisición; (...) 	https://wipolex.wipo.int/es/text/455849	Enlace a la norma																
Guatemala	Bibliotecas y archivos	insuficiente	Elusión de DRM	Ley de Derecho de Autor  art.  133 sexties 2 a	Artículo 133 sexties. Se considerarán actividades lícitas:  (...) 2) Con respecto al artículo 133 quinquies literal a), además de las actividades descritas en el numeral 1) literales a), b), c) y d) [medidas de protección tecnológica], las siguientes actividades son lícitas, siempre que no menoscaben la protección lícita o la efectividad de los recursos jurídicos contra la elusión de medidas tecnológicas efectivas: a) Acceso por una biblioteca, archivo, o institución educativa, no lucrativos, a una obra, interpretación o ejecución o fonograma que no está disponible de otra forma con el único propósito de tornar una decisión de adquisición; (...)	https://wipolex.wipo.int/es/text/408731	Enlace a la norma																
